Diabetes Prevalence,Without Health Insurance (BRFSS),Annual Checkup,Poor Mental Health,Obesity Prevalence,Education < 9th,Education 9-12 No Diploma,High School Diploma,Associate Degree,Aged 65 and Over,Unemployed,In Poverty,Households with No Vehicle,Rural,Broadband Internet Subscription,Broadband Internet Structural Availability
9.7,11.5,74.1,13.5,28.3,4.9,5.2,24.0,6.5,15.1,4.0,8.4,8.1,0,90.6,100.0
7.7,8.9,72.8,14.4,27.0,2.3,3.6,22.0,7.6,17.7,3.7,6.5,6.5,0,91.7,100.0
7.4,8.5,71.8,13.1,24.6,2.8,2.6,19.0,6.1,17.0,3.6,5.0,4.9,0,93.5,100.0
8.3,10.8,70.4,15.9,32.0,2.6,4.6,33.4,7.9,22.2,3.4,10.5,6.0,0,84.9,100.0
10.4,18.6,73.4,15.0,31.1,8.5,6.5,34.0,5.1,14.6,4.9,14.6,15.2,0,88.3,100.0
9.8,12.4,74.3,16.9,35.8,2.9,6.7,38.4,10.2,18.5,4.6,13.0,9.6,0,86.0,100.0
7.8,8.9,72.6,12.4,24.9,2.9,2.7,19.2,6.2,15.8,3.6,5.1,4.5,0,94.4,100.0
7.4,9.1,73.9,14.9,31.8,1.4,3.2,29.6,8.4,17.6,3.7,5.1,3.5,0,92.5,100.0
10.0,14.7,76.1,14.0,28.2,7.3,5.4,27.9,5.8,14.3,4.3,8.6,10.7,0,88.7,100.0
8.5,10.0,74.7,15.3,31.6,2.3,4.5,31.8,8.9,18.3,3.8,7.8,6.1,0,88.7,100.0
10.7,10.2,58.2,16.2,31.5,3.7,6.0,22.4,9.0,16.4,3.4,16.1,7.1,0,85.2,100.0
12.0,10.3,60.9,18.9,37.4,3.1,2.0,41.8,7.8,42.3,1.9,22.4,5.6,1,59.8,100.0
13.0,15.6,61.1,17.4,40.9,10.3,9.8,26.5,9.1,15.4,3.1,21.2,5.2,0,73.6,100.0
15.3,14.3,57.7,18.6,38.1,3.9,14.3,32.3,10.4,16.9,3.8,27.9,6.4,0,65.3,100.0
12.1,13.3,63.4,17.0,37.9,3.2,7.1,31.6,9.7,27.2,2.1,19.6,7.9,0,75.2,100.0
11.4,12.6,64.0,16.5,34.6,7.4,11.8,24.2,9.4,12.4,4.6,19.5,3.9,0,85.2,100.0
11.9,14.0,61.0,17.5,37.3,8.3,10.9,27.2,6.4,15.7,5.5,17.7,9.3,1,75.7,100.0
12.4,15.0,63.3,15.6,37.1,10.8,8.5,21.5,8.3,15.7,4.1,23.2,6.1,0,80.4,100.0
10.8,13.1,63.1,16.1,38.3,6.1,10.8,31.3,10.0,14.3,2.6,14.7,4.8,0,81.5,100.0
11.7,12.9,60.3,16.6,34.3,4.4,8.4,27.3,8.0,27.8,4.3,22.1,4.9,0,80.7,100.0
13.7,18.3,60.9,15.2,38.9,7.8,8.5,49.5,7.5,19.1,5.3,18.7,6.4,0,57.2,100.0
11.9,13.5,61.0,16.8,36.3,3.2,10.2,28.8,15.9,27.0,5.3,14.6,8.9,0,51.5,100.0
12.7,16.0,61.9,16.7,37.6,7.1,9.7,38.1,7.9,22.1,2.9,22.1,6.4,1,74.4,100.0
11.7,15.9,61.0,16.4,41.4,11.4,12.4,32.6,7.6,11.0,4.4,16.8,5.0,0,81.4,100.0
10.0,10.7,59.2,16.1,32.2,3.3,6.5,30.3,8.2,28.9,3.1,12.6,4.2,0,77.8,100.0
6.4,4.1,65.3,11.8,26.5,0.8,1.1,9.7,6.2,17.4,2.1,4.2,1.8,0,93.0,100.0
14.9,21.5,62.0,18.3,41.4,13.4,15.8,35.6,5.3,20.3,3.4,26.3,6.7,0,72.9,100.0
17.1,12.3,57.1,21.7,43.9,8.1,12.8,36.3,7.6,12.4,5.4,34.0,11.1,0,50.0,100.0
13.4,16.3,62.7,15.1,36.5,3.7,4.4,38.9,5.9,32.9,5.1,19.8,5.5,1,47.9,100.0
11.5,11.4,63.9,17.0,34.5,5.8,7.9,29.1,9.5,17.1,4.6,18.9,4.9,0,83.7,100.0
12.6,14.5,62.3,17.9,39.9,3.2,12.6,40.4,7.9,24.7,2.1,25.5,7.1,0,61.5,100.0
13.1,15.4,60.1,16.1,38.0,5.2,8.5,35.2,7.6,19.5,3.2,22.3,4.7,0,63.5,100.0
11.4,12.4,63.2,16.8,36.6,7.3,9.7,31.2,5.8,14.3,4.4,22.8,7.0,0,81.3,100.0
12.8,10.8,61.0,19.1,36.7,4.0,10.2,30.2,12.5,14.9,4.3,23.5,5.9,0,66.7,100.0
13.1,16.1,63.4,16.0,34.9,5.5,9.8,24.8,9.4,21.9,3.5,24.9,7.0,0,67.3,99.99
9.8,9.3,64.0,14.9,34.8,2.6,6.1,24.9,10.8,18.0,4.1,10.3,2.8,0,87.2,100.0
9.0,10.8,57.5,14.8,26.4,4.5,5.4,21.8,7.6,24.7,3.0,12.3,3.8,0,84.0,100.0
10.9,11.9,60.4,17.3,34.0,3.5,6.9,35.5,9.9,35.1,2.2,25.0,6.6,0,72.4,100.0
14.2,15.3,61.6,18.3,37.4,8.4,7.7,40.5,7.1,19.6,1.8,32.3,5.4,0,56.5,100.0
11.1,12.2,60.3,15.2,30.7,2.5,5.4,26.8,9.2,26.8,5.1,15.3,4.4,0,79.4,100.0
12.3,14.0,61.2,17.4,37.3,4.2,8.5,37.9,6.2,21.0,5.2,23.9,4.3,0,71.2,100.0
11.7,14.7,59.6,16.4,37.2,4.9,10.8,43.5,5.4,20.9,3.9,18.2,9.5,1,74.2,100.0
12.2,14.7,62.2,16.0,37.9,5.6,9.6,31.7,8.9,17.9,4.4,16.7,3.1,0,74.3,100.0
9.5,13.3,63.4,17.5,32.5,4.3,8.0,26.5,10.2,20.2,2.8,10.0,6.2,0,86.0,100.0
9.5,11.2,67.7,17.8,32.2,2.4,4.1,32.7,10.3,18.9,3.6,10.0,3.2,0,88.0,100.0
10.9,14.8,69.3,17.5,31.3,5.7,7.9,28.0,8.3,14.8,4.9,13.6,7.8,0,87.4,100.0
8.0,9.4,65.2,16.9,28.8,2.0,3.8,24.6,11.6,29.0,2.0,7.0,2.5,0,91.6,100.0
9.9,13.3,63.9,18.2,34.8,4.1,7.0,34.7,9.7,11.8,3.2,11.6,6.0,0,87.7,100.0
11.8,16.5,65.4,19.4,36.0,4.1,15.7,26.1,5.9,26.0,2.2,13.4,24.6,1,69.0,100.0
10.9,13.2,65.1,19.6,35.6,2.3,2.7,41.3,6.1,20.9,0.0,18.3,6.1,1,91.9,100.0
10.1,14.5,63.8,18.1,35.4,5.5,8.5,34.4,9.0,15.8,3.0,13.4,3.6,0,85.6,100.0
10.6,14.7,64.4,19.3,35.1,5.8,6.0,38.2,16.2,14.4,7.1,10.9,2.0,0,90.7,100.0
8.9,11.3,65.4,18.0,35.1,2.7,10.5,40.6,6.3,20.2,1.8,5.6,6.0,0,74.8,100.0
9.7,13.1,63.1,18.4,36.9,4.3,9.1,31.3,11.3,20.9,4.6,9.6,2.8,0,89.3,100.0
12.5,14.6,65.8,21.0,37.3,2.1,9.1,38.3,5.1,26.4,6.5,19.6,1.4,0,78.9,100.0
10.3,13.9,63.5,19.9,38.5,4.3,9.3,36.2,8.6,29.7,4.0,15.6,4.6,0,77.3,100.0
10.0,15.5,63.6,16.9,35.1,3.4,12.5,43.4,6.8,15.5,5.1,9.1,4.2,1,84.5,100.0
8.7,10.1,65.2,17.5,30.1,0.7,5.4,27.1,9.0,34.5,2.3,12.0,0.7,0,85.8,100.0
9.3,11.6,68.9,17.5,28.2,4.7,6.7,23.7,8.6,16.4,3.3,10.9,6.3,0,88.2,100.0
9.8,13.1,64.1,17.5,34.3,2.8,6.8,43.0,10.1,18.2,1.8,11.1,2.5,0,78.1,100.0
9.3,5.5,76.6,15.6,32.0,2.7,4.5,21.2,11.6,17.0,3.2,11.7,12.4,0,86.9,100.0
10.2,6.6,77.9,16.0,36.5,3.5,5.5,35.2,14.4,19.0,3.6,16.3,7.4,0,80.4,100.0
15.2,16.0,77.4,16.3,34.7,12.7,13.2,27.9,8.0,13.0,6.6,26.5,59.6,0,82.4,100.0
10.4,6.8,74.2,17.0,34.6,3.1,6.3,30.6,13.1,19.0,4.2,18.7,12.9,0,85.3,100.0
10.3,7.2,79.9,16.7,41.4,3.7,6.7,39.7,12.4,19.3,3.4,17.3,10.8,0,77.8,100.0
9.6,7.1,77.0,16.6,40.5,3.3,8.6,32.3,14.7,19.2,2.6,13.5,9.8,0,83.2,100.0
11.1,7.7,77.8,17.2,38.1,3.5,7.2,34.6,13.6,20.2,3.0,17.3,12.9,0,81.8,100.0
10.0,7.1,76.7,17.3,36.3,2.6,7.9,34.3,12.8,18.8,3.5,14.5,9.9,0,84.2,100.0
9.8,7.1,74.0,16.3,38.6,2.6,8.6,41.2,11.2,20.6,4.2,12.2,8.5,0,83.4,100.0
10.2,6.9,80.7,16.4,38.2,3.3,9.1,35.2,10.8,17.0,2.4,12.7,9.3,0,84.2,100.0
9.1,6.2,75.7,15.6,30.2,2.9,5.9,29.4,12.5,24.2,3.5,9.7,6.4,0,83.3,100.0
9.3,6.3,77.1,16.5,38.8,3.0,6.9,30.6,12.1,16.2,3.7,12.8,8.1,0,80.7,100.0
9.5,7.3,77.4,17.1,33.5,2.4,7.5,39.5,11.3,24.6,2.5,15.4,8.0,0,81.7,100.0
9.3,6.8,73.8,14.7,32.1,2.9,5.5,26.2,10.4,17.7,3.2,8.8,7.2,0,91.0,100.0
9.2,6.0,81.6,16.3,34.9,2.8,5.1,26.2,12.0,18.0,3.2,13.8,12.3,0,86.2,100.0
8.8,6.5,73.3,15.0,34.5,2.2,6.6,33.6,11.1,23.5,3.1,9.5,9.3,0,84.0,100.0
11.7,8.1,76.1,16.8,39.9,4.1,7.8,37.8,12.5,16.9,3.3,18.4,12.2,0,82.0,100.0
10.1,7.6,79.0,17.6,35.4,3.2,9.5,36.8,15.1,19.6,3.0,14.8,9.9,0,81.9,100.0
9.2,6.2,76.0,15.9,39.8,2.1,5.3,38.4,14.0,18.8,3.2,10.4,9.1,0,85.6,100.0
9.1,7.5,76.0,16.0,34.9,3.5,8.5,36.9,11.4,22.4,2.0,10.2,8.6,0,76.3,100.0
9.1,7.4,73.1,16.9,31.6,2.1,18.2,27.0,18.7,31.3,1.3,9.7,2.0,0,83.9,100.0
9.2,6.6,76.2,16.8,33.2,2.7,6.4,35.8,14.7,20.7,3.2,13.0,10.0,0,84.7,100.0
10.0,7.1,79.6,15.0,37.4,2.6,6.2,32.5,12.7,13.7,3.0,13.1,8.9,0,88.5,100.0
11.4,9.2,76.4,15.7,26.5,8.4,7.9,25.2,6.2,14.1,4.5,18.8,55.3,0,84.9,100.0
9.8,6.7,79.2,16.0,43.0,2.5,6.4,43.3,14.1,19.0,3.0,11.9,4.7,0,82.4,100.0
9.1,6.0,76.9,15.2,39.0,2.5,5.6,30.7,13.7,17.9,2.8,11.5,5.9,0,86.4,100.0
8.6,5.8,77.5,16.3,36.0,2.0,5.2,35.3,14.6,18.6,2.4,9.0,6.0,0,84.7,100.0
9.9,6.2,74.3,15.8,32.2,3.0,5.9,23.1,11.7,17.4,3.4,13.7,11.0,0,87.4,100.0
10.7,9.0,75.8,16.7,35.8,3.7,7.7,35.6,13.8,18.5,3.8,16.7,13.2,0,79.2,100.0
8.6,6.2,78.0,13.0,27.1,4.4,3.9,21.8,8.0,17.7,3.0,5.5,6.4,0,92.0,100.0
8.6,6.9,74.1,14.1,20.1,6.2,5.4,12.2,3.7,16.8,4.4,15.6,77.3,0,88.8,100.0
10.6,6.4,79.9,16.5,35.3,2.4,6.0,31.8,14.6,19.2,3.5,12.4,10.1,0,84.8,100.0
10.1,7.1,78.4,16.5,35.4,4.5,6.7,30.8,12.9,18.7,2.7,14.5,10.4,0,85.6,100.0
9.8,6.0,78.1,17.0,36.4,2.7,6.0,25.4,12.4,17.1,3.7,13.8,12.2,0,85.0,100.0
8.1,5.5,73.7,15.5,36.2,2.3,4.4,25.5,13.6,20.1,2.5,8.5,6.7,0,88.1,100.0
9.9,8.4,77.2,14.7,35.2,3.6,6.5,28.6,10.5,13.9,3.4,11.7,8.9,0,86.3,100.0
11.3,7.9,76.8,17.3,41.5,3.6,9.4,40.6,10.7,17.9,3.5,14.0,8.0,0,83.5,100.0
9.4,6.9,76.2,17.2,40.0,2.6,7.7,37.3,13.3,16.5,4.4,16.4,8.0,0,87.8,100.0
8.6,6.2,73.5,15.7,29.7,2.0,5.2,32.2,11.6,21.1,3.2,12.4,7.5,0,83.0,100.0
7.7,6.3,76.2,13.7,28.9,2.6,4.0,26.4,8.3,17.7,3.1,6.0,4.7,0,93.1,100.0
12.1,10.4,78.1,13.4,27.1,10.0,7.3,26.7,7.8,16.0,4.4,11.4,36.7,0,87.7,100.0
9.1,6.0,76.2,15.1,36.6,2.5,5.2,27.3,13.3,17.2,3.4,11.2,10.0,0,88.2,100.0
10.9,7.6,76.2,14.6,32.0,5.1,6.3,29.9,7.4,16.3,3.3,10.3,15.4,0,86.0,100.0
10.2,8.0,75.5,13.8,26.6,4.9,6.2,22.1,7.8,15.5,3.8,14.9,10.4,0,86.4,100.0
7.5,4.9,75.0,14.1,29.2,1.9,4.4,24.0,11.4,18.2,2.4,6.4,4.7,0,90.9,100.0
9.5,6.5,77.3,15.1,35.8,3.0,5.6,27.1,13.0,17.1,4.3,12.0,12.0,0,87.3,100.0
9.4,6.5,76.3,16.6,37.0,2.5,6.9,36.4,11.9,22.0,3.3,12.1,5.7,0,80.1,100.0
10.3,6.9,72.9,16.8,34.8,2.9,6.3,35.0,12.0,21.3,3.3,15.8,6.6,0,81.5,100.0
10.1,7.8,77.1,17.0,38.4,5.3,10.0,33.3,13.3,19.2,2.1,11.9,8.3,0,83.4,100.0
10.7,7.0,79.3,17.2,39.7,4.2,7.2,35.6,12.3,17.4,3.3,17.1,9.5,0,83.4,100.0
9.7,6.4,75.6,16.5,33.9,2.9,5.6,35.0,14.6,19.5,3.7,12.8,9.3,0,83.8,100.0
8.7,7.3,75.3,14.0,29.7,4.9,4.7,25.8,9.7,16.9,3.1,6.6,5.3,0,90.5,100.0
10.5,8.9,74.8,16.3,37.0,5.4,7.9,32.4,10.3,18.8,4.5,14.1,10.4,0,83.8,100.0
9.1,6.0,77.0,15.6,36.6,2.0,5.3,35.8,13.7,20.2,3.6,9.3,6.1,0,86.9,100.0
8.7,5.1,71.3,14.8,28.6,1.8,3.2,17.5,9.5,14.6,2.8,16.8,12.6,0,87.2,100.0
9.0,6.8,75.2,15.9,29.7,2.5,6.1,28.3,10.4,19.9,3.1,13.2,6.8,0,89.7,100.0
8.9,5.7,76.5,15.8,33.5,2.4,6.1,28.1,12.3,22.5,2.6,7.9,8.7,0,86.1,100.0
9.3,7.1,74.8,16.0,34.7,3.8,7.5,39.0,11.1,19.5,3.3,11.9,9.0,0,83.3,100.0
9.5,6.4,73.9,15.6,36.3,3.5,6.2,32.5,13.3,18.9,2.5,11.2,7.9,0,85.9,100.0
8.8,7.9,74.2,12.7,27.5,5.7,5.5,18.4,6.6,17.1,4.0,8.2,14.3,0,89.7,100.0
9.8,7.2,78.2,15.6,39.1,3.2,8.4,37.8,13.9,18.1,2.3,9.2,7.6,0,81.3,100.0
9.4,8.1,70.2,16.1,31.3,10.1,3.8,34.4,10.4,20.8,1.8,13.2,12.9,0,76.9,100.0
12.1,10.4,75.1,19.6,41.7,5.9,10.4,42.2,9.8,17.8,3.3,19.2,8.1,0,76.3,100.0
11.7,9.0,75.0,17.7,42.9,2.2,6.7,40.3,11.1,17.6,3.7,13.0,8.3,0,85.3,100.0
10.2,8.8,74.0,18.2,38.9,3.5,6.8,42.0,8.0,18.6,2.2,12.4,7.6,0,82.8,100.0
12.0,11.1,74.2,19.0,45.4,4.3,9.4,43.4,8.0,19.2,4.3,18.9,9.2,0,82.2,100.0
11.3,8.7,72.8,18.6,38.4,2.0,7.1,31.3,8.5,13.3,3.2,25.5,6.7,0,80.7,100.0
9.9,7.6,73.4,16.7,37.3,1.5,4.9,42.3,11.6,18.1,2.2,7.3,4.0,0,86.4,100.0
10.9,8.9,74.2,17.8,38.6,1.9,6.6,46.2,11.7,20.7,2.9,11.3,5.9,0,78.8,100.0
11.0,9.5,74.5,18.7,43.0,2.7,10.5,45.6,8.4,18.1,2.6,16.0,6.4,0,77.8,100.0
10.8,8.1,77.5,16.5,44.0,2.6,5.9,32.6,8.0,14.8,3.3,11.4,4.9,0,89.8,100.0
10.4,9.1,73.1,17.8,38.3,4.3,6.0,47.9,11.0,21.2,2.0,13.2,8.2,0,76.7,100.0
10.2,8.5,73.9,17.6,40.4,2.0,6.8,44.7,9.0,18.3,3.6,10.2,4.4,0,86.2,100.0
11.3,9.6,75.1,18.4,43.3,2.4,8.8,37.6,10.0,19.3,4.2,15.2,7.0,0,87.8,100.0
9.8,7.6,73.1,16.7,35.8,2.6,6.8,31.9,9.4,16.6,2.8,8.9,4.8,0,89.4,100.0
10.8,8.7,72.7,18.5,42.0,2.4,6.4,38.1,10.5,16.9,3.8,14.0,4.8,0,86.0,100.0
10.8,9.2,74.9,18.4,45.3,2.9,7.6,45.1,10.2,20.3,2.9,12.9,7.1,0,82.8,100.0
11.5,10.5,74.5,19.0,40.2,7.1,8.6,42.6,8.9,19.2,4.0,19.1,8.5,0,76.2,100.0
10.7,9.4,75.0,18.7,41.1,3.1,6.8,46.2,10.3,20.5,3.4,14.1,5.9,0,84.3,100.0
11.6,8.6,76.4,16.7,34.7,2.7,6.5,27.3,8.0,18.1,4.8,16.7,12.5,0,83.9,100.0
10.2,8.7,74.3,17.8,38.8,1.6,7.1,46.0,7.9,19.3,1.5,10.4,4.4,0,82.8,100.0
10.4,9.3,73.4,16.9,40.8,2.6,5.3,40.2,11.5,18.5,3.3,9.5,5.1,0,84.5,100.0
8.3,5.1,78.0,13.3,35.8,0.8,2.0,16.2,6.8,13.8,2.0,4.6,2.6,0,95.5,100.0
10.4,8.5,76.4,16.9,41.2,1.8,6.2,35.5,9.9,21.9,3.5,12.1,6.7,0,81.6,100.0
10.2,7.5,77.4,16.4,44.0,1.5,5.0,32.5,8.8,15.7,2.6,8.6,4.1,0,87.5,100.0
11.4,10.3,74.8,19.0,43.9,3.1,12.6,45.4,7.9,17.6,3.1,16.1,7.6,0,83.7,100.0
11.0,8.4,75.8,17.1,35.8,3.1,5.5,24.0,7.1,12.0,3.4,14.7,6.8,0,90.9,100.0
10.1,9.0,75.6,17.0,41.7,1.8,5.1,42.4,12.2,18.1,2.4,8.8,2.8,0,87.1,100.0
11.4,9.6,75.6,19.2,40.7,4.4,10.5,40.5,9.6,18.9,2.4,16.4,8.5,0,74.4,100.0
8.7,6.9,73.9,15.7,35.2,5.9,3.5,25.5,7.3,20.5,2.0,5.8,8.6,0,85.4,100.0
9.8,6.7,76.3,15.9,36.9,1.9,4.1,22.7,9.7,17.2,2.9,10.9,4.6,0,90.7,100.0
12.0,9.9,73.1,19.0,44.3,4.1,10.1,43.0,9.8,19.4,2.7,18.4,6.7,0,78.6,100.0
11.2,7.8,78.1,16.2,35.3,2.4,5.7,25.9,8.2,15.4,3.4,14.9,10.5,0,88.4,100.0
9.7,8.0,75.8,15.9,37.4,1.2,5.4,35.9,9.1,17.2,2.4,11.1,5.2,0,88.0,100.0
10.8,9.4,75.3,18.6,41.3,3.5,6.0,49.6,7.3,15.9,2.8,17.8,6.8,0,82.3,100.0
11.1,9.5,73.4,18.7,42.6,3.9,7.7,49.7,12.1,22.4,2.8,14.8,8.1,0,78.3,100.0
10.0,9.0,73.5,17.2,41.8,2.1,4.3,44.8,12.7,18.5,3.0,9.7,3.6,0,87.5,100.0
11.4,10.3,75.1,19.5,44.0,5.1,11.1,42.5,10.7,17.9,3.0,16.7,9.3,0,77.4,100.0
11.3,9.4,76.0,19.1,43.9,3.4,8.5,42.3,11.7,18.9,2.4,16.3,3.7,0,83.7,100.0
10.9,13.0,69.4,20.0,39.1,35.6,7.8,32.0,3.7,13.6,1.4,9.0,31.2,0,60.4,100.0
11.0,9.7,75.4,17.8,42.3,2.9,7.2,46.4,9.6,17.2,2.7,12.3,4.7,0,83.4,100.0
11.7,10.0,77.6,19.3,46.6,4.9,7.7,46.4,10.1,17.3,4.2,17.1,6.2,0,79.1,100.0
11.1,8.8,74.3,19.0,41.7,1.9,5.4,43.8,12.7,21.3,3.3,17.3,8.6,0,81.8,100.0
10.4,8.3,74.2,18.0,40.2,3.7,4.6,39.7,8.5,17.9,1.8,12.7,5.6,0,85.3,100.0
9.4,7.5,74.2,16.3,36.6,1.9,5.0,31.3,10.1,20.0,3.1,7.5,4.3,0,89.6,100.0
11.7,9.9,76.8,19.4,46.6,2.9,8.2,44.6,8.8,18.4,2.4,18.8,5.8,0,79.8,100.0
10.2,7.5,76.0,16.7,38.5,1.6,5.5,33.4,9.6,16.4,2.2,9.5,4.9,0,89.8,100.0
10.4,8.3,74.1,17.7,39.9,1.3,5.9,44.6,10.7,18.2,2.7,9.5,5.9,0,87.8,100.0
10.6,9.1,76.1,16.9,37.4,1.9,7.2,31.2,10.5,18.4,2.8,13.2,5.9,0,82.5,100.0
12.2,9.2,74.9,18.3,41.8,2.5,7.3,29.8,10.4,16.3,4.6,17.6,9.2,0,86.2,100.0
10.4,8.8,73.9,17.0,40.9,2.7,8.9,40.6,7.3,15.4,1.8,10.2,3.5,0,87.4,100.0
11.7,9.6,77.4,18.0,41.1,2.5,6.1,37.5,8.2,20.8,4.8,17.3,8.5,0,84.5,100.0
12.2,10.0,75.1,17.9,46.4,3.0,7.1,44.3,8.5,17.7,3.1,15.2,7.2,0,85.2,100.0
8.5,6.5,72.8,15.9,37.7,1.3,3.6,30.3,9.8,18.0,1.9,5.7,3.3,0,90.0,100.0
12.2,10.7,73.1,20.3,39.6,4.2,10.6,45.8,11.4,19.7,3.8,20.1,7.9,0,71.4,100.0
9.5,7.8,74.6,16.6,37.5,0.9,6.2,43.8,12.5,17.8,1.7,5.3,3.5,0,89.1,100.0
9.6,7.5,74.1,16.5,39.1,1.4,5.4,37.8,9.8,18.6,2.4,7.7,4.4,0,88.8,100.0
11.2,9.3,74.8,18.8,39.8,2.6,7.5,50.0,10.9,23.1,2.8,14.7,7.7,0,74.6,100.0
11.9,8.7,75.0,18.5,40.6,2.4,6.6,27.8,10.3,17.8,3.8,15.3,8.9,0,87.3,100.0
12.0,10.7,73.7,19.7,45.3,3.2,12.1,45.1,11.1,21.5,2.1,17.3,6.6,0,74.3,100.0
10.2,8.9,74.9,17.8,41.0,4.0,7.0,45.5,8.1,17.6,2.0,10.2,5.4,0,84.6,100.0
11.5,8.9,76.9,18.6,44.7,2.8,7.3,42.7,10.4,17.5,2.7,15.8,6.8,0,84.2,100.0
11.7,10.4,72.6,18.4,40.6,3.7,11.3,51.9,7.3,27.6,1.8,16.6,11.2,0,73.2,100.0
9.6,8.0,74.1,16.7,37.3,1.6,6.0,35.5,9.5,25.5,2.3,8.3,3.4,0,83.1,100.0
10.6,9.3,73.8,17.8,43.7,2.1,8.2,45.0,9.8,18.5,2.5,10.1,4.4,0,77.0,100.0
11.1,9.3,75.1,18.5,43.1,1.9,9.2,47.9,9.7,16.7,2.7,15.2,7.2,0,82.0,100.0
10.7,9.1,74.5,17.3,42.1,2.4,10.5,41.0,7.7,15.4,2.3,13.4,5.9,0,84.9,100.0
12.6,11.0,75.0,20.2,39.5,4.3,10.6,46.5,8.4,17.6,2.6,19.4,6.1,0,75.0,100.0
10.0,7.6,74.3,16.4,35.3,1.8,5.8,36.8,8.1,16.7,3.9,11.2,7.0,0,85.3,100.0
10.0,8.1,74.4,17.4,40.0,2.0,6.7,44.5,8.8,19.1,1.9,9.8,5.3,0,83.7,100.0
9.1,7.7,74.3,15.6,36.0,1.6,3.8,39.6,14.3,17.3,1.8,6.3,2.4,0,85.3,100.0
11.4,9.8,74.1,18.3,41.0,3.6,8.0,40.6,9.2,19.4,3.0,13.6,8.9,0,82.5,100.0
11.3,9.6,74.5,19.1,42.4,2.7,8.5,44.1,8.2,16.6,3.2,16.5,6.7,0,83.6,100.0
11.1,9.7,75.3,17.0,42.1,1.7,5.7,42.3,11.5,18.9,3.3,12.9,4.6,0,83.2,100.0
12.9,11.0,75.1,19.7,47.4,3.6,10.4,43.1,7.4,18.1,3.6,23.8,7.2,0,80.5,100.0
10.5,8.9,74.1,17.6,42.0,1.6,5.4,44.5,10.1,17.8,2.5,12.2,6.0,0,83.8,100.0
10.4,8.7,74.8,17.7,40.8,2.1,8.3,41.1,11.8,16.5,3.6,10.8,3.6,0,87.1,100.0
10.6,8.4,73.7,16.7,41.8,2.0,5.7,38.2,8.7,19.4,3.0,13.4,6.8,0,84.5,100.0
10.2,7.6,77.2,17.2,42.6,2.3,5.1,29.5,8.3,18.0,3.7,12.6,7.9,0,88.0,100.0
11.9,9.8,75.6,18.1,41.9,3.3,7.5,44.1,7.5,21.4,2.7,17.1,7.9,0,79.7,100.0
10.6,9.5,73.9,18.0,39.7,4.8,6.9,45.9,7.5,19.3,3.5,13.0,7.3,0,80.4,100.0
8.8,6.5,75.5,15.4,35.5,1.2,4.5,30.7,7.1,12.2,2.0,4.7,2.9,0,92.7,100.0
10.2,8.6,74.7,17.5,44.0,1.3,5.9,44.7,12.4,18.7,3.1,9.8,4.6,0,82.9,100.0
12.6,11.4,73.7,20.4,42.5,5.0,14.8,43.2,9.1,17.5,2.7,18.9,4.4,0,69.4,100.0
8.6,6.3,76.7,14.6,35.3,1.7,3.7,25.8,8.3,14.4,2.2,4.8,2.4,0,93.7,100.0
10.9,8.7,77.0,18.8,45.4,1.8,6.8,38.7,12.2,20.7,3.1,13.6,5.6,0,79.9,100.0
10.1,8.8,74.6,17.7,37.6,8.3,5.6,38.5,7.2,17.8,2.2,10.0,10.2,0,82.1,100.0
10.3,9.1,75.6,17.6,42.1,1.6,6.7,42.9,11.2,18.8,2.1,10.7,4.3,0,84.2,100.0
10.0,7.4,76.5,16.6,40.7,1.6,3.5,29.3,9.8,15.3,3.5,12.6,4.4,0,89.7,100.0
9.7,8.3,74.9,17.1,34.3,2.2,4.2,46.8,10.2,19.1,1.7,7.0,5.5,0,84.7,100.0
15.5,17.6,72.8,22.3,43.0,4.7,14.4,46.8,5.1,15.6,2.8,24.5,9.9,0,52.6,100.0
10.2,13.0,71.9,16.6,37.6,3.8,10.7,35.1,7.6,19.8,1.7,11.6,2.6,0,81.9,100.0
12.2,14.8,71.3,19.8,40.8,4.4,11.9,41.7,6.7,19.6,2.7,17.1,6.6,1,72.8,100.0
10.4,16.1,71.4,16.8,38.0,8.3,6.8,32.4,8.3,18.7,2.2,7.5,1.8,0,87.3,100.0
11.6,16.2,71.0,17.9,43.4,3.8,11.0,38.9,7.7,13.7,3.4,20.0,7.1,0,82.4,100.0
11.6,15.2,72.1,18.8,42.1,7.2,9.8,35.2,6.1,18.5,3.1,12.3,2.2,0,78.8,100.0
12.3,13.3,72.9,19.3,42.8,3.8,9.1,32.4,6.4,17.3,3.1,17.1,5.3,0,76.0,100.0
13.2,16.8,72.5,19.6,43.7,4.7,9.7,43.3,5.7,16.5,3.5,19.7,7.1,0,76.4,100.0
9.2,10.3,73.3,16.0,36.2,3.1,4.9,27.0,9.7,13.1,2.6,7.6,3.3,0,91.3,100.0
11.3,13.4,74.0,19.0,40.9,3.6,9.2,36.4,7.2,16.7,2.7,16.0,4.9,0,74.2,100.0
13.4,13.5,74.8,20.2,43.7,3.9,7.9,32.5,5.7,16.6,3.7,21.3,6.7,0,77.6,100.0
13.5,15.3,73.8,21.4,41.4,5.0,11.4,38.8,6.5,20.3,4.0,23.1,7.8,0,70.9,100.0
10.0,14.9,71.6,16.2,36.7,7.5,6.3,37.1,3.1,24.7,0.4,12.1,3.4,1,63.8,100.0
