state,county,name,ed_lt9,ed_9_12,ed_hs,ed_sc,ed_asc,ed_b,ed_gr,age_gte65,race_white,race_black,race_aian,race_asian,race_nhopi,race_other,eth_hisp,sex_male,sex_female,occ_n_lab,occ_mgt,occ_svc,occ_sales,occ_nat_res,occ_prod,hlth_unins,ses_pov,tp_veh_0,tp_veh_1,tp_veh_2,tp_veh_3,dg_bb_int
04,007,"Gila County, Arizona",2.8,10.3,28.5,30.2,9.5,11.7,7.0,28.8,70.8,0.8,16.6,0.8,0.0,3.8,19.2,49.9,50.1,53.3,32.0,24.6,19.2,14.0,10.2,9.2,19.8,6.4,34.3,34.9,24.4,74.2
04,009,"Graham County, Arizona",4.4,12.2,29.6,28.1,11.1,10.0,4.7,13.8,73.4,2.0,13.0,0.7,0.1,2.2,33.3,53.6,46.4,51.0,27.6,20.5,20.8,19.6,11.5,8.1,20.0,4.6,25.5,32.3,37.6,81.4
04,011,"Greenlee County, Arizona",3.9,8.4,32.6,31.4,7.7,13.0,3.0,12.9,86.0,1.9,3.5,0.5,0.0,1.9,47.9,53.5,46.5,40.6,24.9,20.1,7.3,29.5,18.2,2.4,11.6,1.5,20.5,40.2,37.9,89.1
04,012,"La Paz County, Arizona",5.8,10.2,34.0,29.0,9.2,7.8,4.1,39.6,65.9,0.6,15.1,0.9,0.0,5.9,28.3,51.8,48.2,60.4,26.8,22.5,21.3,17.5,11.9,14.4,20.2,4.8,39.7,36.0,19.5,71.3
04,013,"Maricopa County, Arizona",5.1,6.1,22.0,23.5,8.9,21.5,12.8,15.2,70.5,5.6,1.9,4.2,0.2,7.0,31.5,49.7,50.3,35.0,40.5,16.5,23.9,8.3,10.8,10.9,12.0,5.3,34.4,38.8,21.5,90.2
04,015,"Mohave County, Arizona",3.6,8.9,34.3,29.5,9.0,8.9,5.7,30.4,85.6,1.1,1.9,1.1,0.2,4.1,17.2,50.7,49.3,54.3,28.4,24.9,22.8,9.5,14.4,9.4,16.0,4.6,34.3,37.1,23.9,83.9
04,017,"Navajo County, Arizona",5.4,10.1,29.5,29.4,8.9,9.9,6.8,18.2,46.2,1.0,43.9,0.5,0.2,3.4,11.8,50.5,49.5,53.3,33.0,21.6,22.3,12.0,11.1,14.5,25.5,8.4,34.2,33.5,23.9,67.0
04,019,"Pima County, Arizona",4.1,6.5,21.4,24.6,9.0,19.7,14.7,19.8,69.6,3.4,3.6,2.8,0.1,9.2,38.0,49.4,50.6,41.3,39.4,20.3,22.5,8.4,9.4,8.9,15.1,7.4,36.9,36.7,19.1,89.1
04,021,"Pinal County, Arizona",4.4,8.1,30.4,26.1,10.1,14.0,6.9,20.4,73.1,4.6,4.7,1.5,0.3,6.0,30.9,52.1,47.9,48.7,32.2,19.9,23.8,11.2,12.9,9.2,11.4,3.8,33.5,38.7,24.0,89.0
04,023,"Santa Cruz County, Arizona",10.2,12.1,26.1,20.6,8.0,14.0,9.0,18.0,64.9,0.5,0.5,0.4,0.0,9.9,83.2,48.0,52.0,43.2,26.5,21.2,28.3,9.7,14.3,12.1,21.6,5.8,28.6,33.4,32.2,80.8
04,025,"Yavapai County, Arizona",2.2,6.3,25.2,29.3,9.4,16.1,11.6,31.9,86.8,0.6,1.3,1.1,0.1,4.1,15.0,49.2,50.8,51.2,33.4,21.2,24.0,11.3,10.1,10.6,12.5,3.9,32.4,39.1,24.5,87.6
04,027,"Yuma County, Arizona",12.8,12.3,26.6,24.3,8.3,10.0,5.7,19.0,66.5,2.1,1.5,1.1,0.1,10.0,64.7,51.7,48.3,45.1,26.2,21.1,20.6,16.6,15.4,13.1,18.3,5.4,35.0,36.9,22.7,82.5
05,001,"Arkansas County, Arkansas",5.6,7.7,41.9,16.4,11.9,11.2,5.4,19.3,71.2,25.7,0.2,0.0,0.0,0.7,3.7,49.2,50.8,40.8,34.5,13.2,18.4,11.2,22.6,6.0,16.4,8.7,30.1,42.0,19.1,71.6
05,003,"Ashley County, Arkansas",5.7,9.1,50.9,16.4,5.9,9.1,2.9,20.5,71.6,25.1,0.0,0.2,0.3,1.0,5.9,48.6,51.4,51.6,27.1,17.7,18.9,13.8,22.6,8.4,20.6,8.1,31.8,41.4,18.7,71.5
05,005,"Baxter County, Arkansas",2.9,8.4,34.7,24.5,10.8,12.7,5.9,30.5,94.3,0.3,0.6,0.3,0.0,0.8,2.6,48.9,51.1,54.5,32.9,16.8,20.9,8.8,20.6,6.2,14.0,4.3,35.5,38.8,21.4,80.2
05,007,"Benton County, Arkansas",4.9,5.4,29.4,19.2,6.6,22.7,11.9,13.3,77.3,1.8,1.2,4.1,0.7,3.0,17.1,50.1,49.9,33.9,38.8,14.1,22.4,9.1,15.6,9.3,8.1,2.7,28.2,43.0,26.1,84.5
05,009,"Boone County, Arkansas",3.8,7.1,33.8,27.0,10.6,11.9,5.8,20.6,95.4,0.2,0.5,0.7,0.0,0.4,2.7,49.5,50.5,42.6,33.0,15.8,24.5,9.6,17.1,7.0,13.3,5.5,30.7,36.4,27.3,85.3
05,011,"Bradley County, Arkansas",5.6,10.2,42.9,21.7,7.0,8.9,3.6,18.0,63.5,26.3,4.8,0.1,0.0,1.7,15.9,47.4,52.6,48.6,27.8,13.9,15.8,16.1,26.3,11.3,14.8,8.6,40.3,27.0,24.0,73.0
05,013,"Calhoun County, Arkansas",2.5,13.3,43.3,19.8,8.8,7.4,4.8,20.4,74.9,22.2,0.0,0.0,0.0,0.1,4.5,50.9,49.1,49.5,21.8,10.6,19.3,25.9,22.4,8.6,9.9,5.2,23.3,34.2,37.3,74.4
05,015,"Carroll County, Arkansas",8.0,6.8,35.2,21.1,6.9,14.5,7.5,22.8,84.9,0.5,1.1,1.0,1.1,2.0,15.3,50.4,49.6,46.0,29.4,13.2,19.7,16.3,21.5,12.5,14.3,4.6,28.4,33.2,33.7,76.1
05,017,"Chicot County, Arkansas",7.2,14.4,38.3,20.3,5.0,10.4,4.4,20.8,42.8,53.6,0.1,0.3,0.0,0.4,6.1,50.1,49.9,57.4,32.4,15.1,18.1,13.7,20.7,10.0,29.6,13.3,38.6,37.7,10.3,68.7
05,019,"Clark County, Arkansas",2.9,6.6,32.0,25.4,5.3,18.5,9.3,16.2,69.9,24.4,0.1,0.6,0.1,2.6,4.9,47.4,52.6,44.4,30.5,22.1,19.6,9.3,18.5,9.0,20.4,5.1,31.7,40.0,23.2,76.0
05,021,"Clay County, Arkansas",6.2,9.5,42.8,19.6,7.9,8.2,5.8,21.3,95.0,0.6,0.1,0.0,0.0,0.1,0.8,48.3,51.7,43.4,30.0,16.4,20.4,11.7,21.5,7.6,18.8,6.4,35.9,36.3,21.4,74.3
05,023,"Cleburne County, Arkansas",4.5,7.2,42.4,20.0,8.9,10.8,6.2,26.7,95.6,0.3,1.0,0.2,0.1,0.0,2.6,50.0,50.0,51.0,26.7,18.7,21.7,14.9,18.1,7.0,15.1,2.6,30.1,41.6,25.8,81.3
05,025,"Cleveland County, Arkansas",1.2,8.1,46.7,22.0,5.3,11.0,5.7,20.5,84.2,14.5,0.3,0.0,0.0,0.0,0.0,46.4,53.6,50.9,36.9,11.7,18.6,12.6,20.1,5.1,12.4,8.0,22.6,35.3,34.2,70.6
05,027,"Columbia County, Arkansas",3.9,9.1,39.8,20.4,6.7,13.4,6.8,16.7,61.6,35.8,0.2,0.6,0.0,0.4,2.9,48.6,51.4,49.8,31.9,16.3,18.2,10.5,23.0,6.9,23.4,4.2,33.5,34.7,27.7,71.8
05,029,"Conway County, Arkansas",4.5,7.4,41.0,19.4,9.1,14.0,4.7,19.2,84.3,10.4,0.4,0.6,0.0,0.6,4.2,49.6,50.4,41.0,31.9,18.1,16.4,14.8,18.9,6.5,18.9,7.8,33.0,31.9,27.3,76.0
05,031,"Craighead County, Arkansas",4.6,5.7,32.8,19.9,8.0,17.9,11.0,13.6,76.5,15.5,0.3,1.1,0.0,2.3,5.3,48.8,51.2,36.3,36.4,17.3,21.6,9.6,15.2,8.1,17.8,5.9,34.6,38.5,21.1,83.3
05,033,"Crawford County, Arkansas",4.4,10.7,34.1,22.5,9.2,13.6,5.5,16.7,87.6,1.6,1.2,1.3,0.0,2.9,8.2,49.4,50.6,45.0,28.8,16.8,22.6,10.4,21.4,8.8,17.7,3.9,31.0,39.8,25.3,78.5
05,035,"Crittenden County, Arkansas",5.1,10.4,35.4,23.5,8.1,12.0,5.5,13.8,42.0,49.5,0.2,0.7,0.0,0.2,2.8,47.8,52.2,37.2,31.6,17.4,19.4,10.3,21.2,8.8,19.8,10.1,39.4,32.8,17.6,82.1
05,037,"Cross County, Arkansas",6.7,11.5,41.8,18.9,7.1,8.5,5.5,18.5,72.9,15.7,0.2,0.0,0.0,0.0,2.1,48.3,51.7,41.5,25.8,14.4,22.3,15.6,21.8,8.6,17.6,8.1,34.2,38.9,18.7,77.8
05,039,"Dallas County, Arkansas",3.7,8.5,45.2,23.5,7.5,8.5,3.0,23.4,53.5,43.3,0.6,0.1,0.7,0.1,1.1,48.4,51.6,51.5,26.8,21.5,12.2,6.0,33.6,8.1,12.9,9.1,39.7,34.7,16.6,66.6
05,041,"Desha County, Arkansas",9.3,9.8,44.2,19.2,3.8,9.7,4.0,18.8,48.8,48.2,0.1,0.2,0.0,0.6,6.7,46.6,53.4,48.8,29.7,20.2,19.4,12.3,18.3,9.3,27.8,14.1,33.3,34.5,18.1,68.1
05,043,"Drew County, Arkansas",4.1,8.9,36.6,20.5,6.1,15.2,8.5,17.7,68.4,28.9,0.0,0.0,0.0,0.6,3.8,48.2,51.8,46.4,38.8,15.4,19.3,11.0,15.5,4.8,20.0,8.8,28.7,37.7,24.8,75.1
05,045,"Faulkner County, Arkansas",2.4,4.5,30.1,22.3,7.8,20.5,12.4,12.5,81.2,11.8,0.3,1.2,0.0,2.0,4.3,48.9,51.1,37.1,41.4,17.0,20.2,8.5,12.9,8.0,14.8,4.6,27.6,43.5,24.3,87.3
05,047,"Franklin County, Arkansas",5.6,7.9,41.6,24.3,10.0,7.7,2.9,19.5,91.8,0.8,0.4,0.8,0.1,0.9,3.4,49.5,50.5,47.5,29.5,14.3,17.1,13.4,25.8,6.4,22.8,5.5,33.6,34.5,26.5,70.7
05,049,"Fulton County, Arkansas",4.2,9.9,37.2,29.6,7.7,6.7,4.7,25.6,93.6,0.3,0.4,0.4,0.2,0.0,0.5,49.0,51.0,56.1,29.0,24.4,20.6,10.5,15.5,10.4,17.9,4.0,30.7,34.4,30.8,53.5
05,051,"Garland County, Arkansas",2.6,7.0,31.8,25.2,9.6,15.5,8.3,23.4,85.0,8.3,0.7,0.7,0.1,1.4,6.0,48.3,51.7,46.2,32.3,22.9,23.6,10.3,10.8,9.7,16.2,7.0,33.7,38.3,21.1,81.0
05,053,"Grant County, Arkansas",2.2,6.2,42.6,23.6,7.4,13.1,4.8,17.8,93.1,2.2,0.1,0.3,0.2,1.1,3.0,50.1,49.9,44.4,35.7,14.9,18.4,14.2,16.7,6.1,14.1,2.7,30.8,37.0,29.5,80.0
05,055,"Greene County, Arkansas",3.1,8.3,44.3,21.4,6.7,10.7,5.6,15.8,92.7,2.4,0.2,0.5,0.1,0.8,3.0,49.5,50.5,40.4,32.0,14.2,19.3,13.2,21.3,7.8,16.4,4.8,32.7,39.3,23.3,82.2
05,057,"Hempstead County, Arkansas",7.6,8.6,38.4,20.8,8.6,9.9,6.1,17.8,55.4,30.3,0.5,0.1,0.3,9.7,13.3,46.9,53.1,45.7,27.8,16.4,15.2,14.2,26.4,10.1,24.6,9.1,24.9,39.5,26.5,77.5
05,059,"Hot Spring County, Arkansas",2.7,8.8,39.1,24.7,8.3,11.1,5.3,18.7,84.5,11.2,0.4,0.3,0.0,0.9,3.7,52.5,47.5,50.5,33.5,17.9,19.7,13.2,15.7,7.3,19.0,5.3,32.7,35.1,27.0,72.7
05,061,"Howard County, Arkansas",3.9,8.1,41.8,22.7,9.3,9.6,4.7,17.5,65.6,20.5,0.3,1.0,0.2,10.0,13.2,48.0,52.0,40.0,25.0,18.3,17.5,15.0,24.2,10.8,20.3,3.8,32.7,35.9,27.5,75.7
05,063,"Independence County, Arkansas",4.4,9.8,37.0,23.9,8.4,11.4,5.0,17.0,86.7,1.9,0.5,0.8,0.3,3.7,6.9,49.6,50.4,42.6,28.1,17.1,20.5,11.5,22.7,9.2,17.7,6.3,28.1,39.1,26.5,63.2
05,065,"Izard County, Arkansas",6.4,11.5,33.2,24.1,7.8,12.0,5.1,24.7,90.0,0.9,1.2,0.0,0.0,0.6,2.6,52.4,47.6,58.4,33.2,16.4,16.1,11.0,23.4,6.1,15.7,7.2,28.6,31.5,32.6,51.3
05,067,"Jackson County, Arkansas",5.0,11.5,43.1,20.3,7.4,7.5,5.1,17.7,76.6,10.9,0.0,0.0,0.0,0.2,3.1,49.7,50.3,52.3,24.4,23.3,20.1,9.8,22.4,9.8,20.8,6.1,36.3,34.9,22.7,75.1
05,069,"Jefferson County, Arkansas",3.4,8.2,41.4,22.3,5.2,13.4,6.1,17.5,39.0,55.8,0.2,0.8,0.3,1.2,2.3,49.7,50.3,49.7,30.7,20.4,17.1,7.8,24.1,6.3,19.4,7.9,37.6,34.5,20.0,70.3
05,071,"Johnson County, Arkansas",9.2,10.8,40.9,18.5,4.6,10.3,5.7,16.2,87.4,1.6,0.5,2.6,0.3,2.2,14.2,49.8,50.2,45.6,27.0,14.9,18.1,11.8,28.2,7.8,18.9,5.1,31.0,38.7,25.2,67.5
05,073,"Lafayette County, Arkansas",8.1,10.9,45.9,20.0,4.5,8.3,2.4,23.6,59.2,35.6,0.1,0.7,0.0,2.2,3.2,51.4,48.6,54.6,27.6,18.5,23.3,15.4,15.3,10.0,23.5,8.3,35.2,32.4,24.0,66.3
05,075,"Lawrence County, Arkansas",5.0,10.2,38.9,24.1,6.9,10.5,4.4,18.8,94.0,1.3,0.3,0.0,0.0,0.2,1.7,50.1,49.9,46.1,25.8,13.6,23.7,12.3,24.5,7.4,15.5,5.3,30.0,42.0,22.8,77.7
05,077,"Lee County, Arkansas",5.9,12.4,45.6,20.7,5.7,8.3,1.5,19.2,42.2,54.9,0.2,0.2,0.0,0.6,2.7,56.9,43.1,59.8,33.9,19.6,18.7,14.6,13.2,8.7,27.7,19.9,35.1,26.1,18.9,72.0
05,079,"Lincoln County, Arkansas",6.4,12.4,48.2,19.7,4.6,6.2,2.6,15.5,65.2,29.9,0.4,0.0,0.0,2.9,4.3,63.2,36.8,68.8,29.7,15.1,22.1,14.5,18.7,7.5,15.1,4.8,30.0,40.9,24.4,56.3
05,081,"Little River County, Arkansas",2.2,7.9,43.6,23.1,8.3,10.2,4.6,20.7,73.2,20.3,0.9,0.3,0.0,1.1,1.8,49.1,50.9,43.7,29.8,15.7,16.6,14.3,23.6,5.4,12.4,6.9,21.5,39.7,32.0,73.1
05,083,"Logan County, Arkansas",3.8,8.4,44.4,22.7,8.0,8.3,4.3,19.6,89.7,1.4,0.4,1.7,0.0,0.9,3.1,49.3,50.7,44.3,25.5,17.7,18.6,12.8,25.5,7.2,15.7,5.8,30.5,36.7,27.0,74.8
05,085,"Lonoke County, Arkansas",3.4,6.6,37.8,21.0,10.8,13.8,6.5,13.7,87.7,5.6,0.3,1.0,0.2,1.1,4.7,49.5,50.5,37.0,36.3,13.8,22.8,12.8,14.3,7.0,11.6,4.3,28.2,39.2,28.3,85.1
05,087,"Madison County, Arkansas",5.8,9.3,49.9,17.1,4.4,8.6,4.9,19.1,87.2,0.1,0.6,0.6,0.6,1.5,6.0,51.2,48.8,46.5,28.1,15.4,19.1,16.8,20.5,9.5,16.5,4.1,27.1,33.0,35.8,79.1
05,089,"Marion County, Arkansas",4.3,9.5,36.6,25.9,8.6,10.1,5.0,27.8,95.4,0.8,0.8,0.6,0.2,0.1,2.4,49.3,50.7,55.9,31.5,14.4,18.5,11.7,23.8,6.8,18.1,4.5,30.9,39.8,24.8,82.2
05,091,"Miller County, Arkansas",4.3,8.8,36.2,26.7,7.0,10.3,6.6,16.5,69.4,25.5,1.3,0.1,0.0,1.8,3.6,49.6,50.4,47.3,31.9,15.0,22.3,10.2,20.7,9.8,18.1,8.8,33.1,36.8,21.3,79.6
05,093,"Mississippi County, Arkansas",6.4,11.0,41.3,19.7,7.3,9.4,4.8,14.6,59.1,34.8,0.2,0.4,0.0,1.5,4.6,49.1,50.9,38.9,26.9,16.4,18.0,11.6,27.1,8.3,21.8,10.2,36.4,32.0,21.5,78.8
05,095,"Monroe County, Arkansas",7.8,13.4,41.3,18.5,5.5,9.5,3.9,22.9,54.2,42.9,0.3,0.3,0.0,0.3,0.3,48.1,51.9,49.4,24.2,19.8,18.7,9.6,27.7,9.2,21.4,13.6,38.2,32.8,15.3,68.0
05,097,"Montgomery County, Arkansas",5.0,11.1,32.9,26.9,8.8,10.9,4.4,26.8,92.2,0.5,1.2,1.0,0.0,2.2,4.5,50.5,49.5,52.6,28.1,14.1,23.2,14.7,19.8,10.9,18.9,3.3,30.9,38.3,27.5,70.8
05,099,"Nevada County, Arkansas",3.9,5.2,51.3,20.4,8.2,8.4,2.8,20.5,62.8,35.3,0.2,0.1,0.0,0.0,0.0,49.8,50.2,48.8,24.6,29.4,16.4,11.0,18.5,5.0,25.2,5.9,32.6,38.2,23.3,71.5
05,101,"Newton County, Arkansas",4.6,10.2,37.9,23.9,7.0,11.2,5.2,26.5,92.6,0.1,2.8,0.1,0.3,0.7,1.1,49.8,50.2,54.4,25.8,15.6,22.5,13.7,22.5,5.7,10.3,2.6,30.3,32.3,34.9,69.1
05,103,"Ouachita County, Arkansas",3.0,9.4,40.5,26.6,7.1,8.4,4.9,20.4,56.7,42.1,0.1,0.0,0.0,0.1,2.5,48.9,51.1,50.3,29.0,19.2,13.3,8.5,30.0,6.2,21.1,11.6,34.0,28.5,25.9,78.1
05,105,"Perry County, Arkansas",3.5,5.2,43.4,24.4,6.1,12.6,4.9,19.9,92.0,2.5,0.1,0.1,0.0,1.9,3.1,50.8,49.2,51.2,31.8,13.1,17.9,19.1,18.0,3.4,15.3,7.1,26.5,31.3,35.2,74.5
05,107,"Phillips County, Arkansas",7.1,11.2,31.8,25.2,10.3,9.7,4.6,18.9,34.7,63.8,0.0,0.0,0.0,0.2,2.0,46.5,53.5,49.2,30.1,16.6,24.4,7.8,21.1,7.3,33.3,15.7,36.0,33.1,15.3,70.7
05,109,"Pike County, Arkansas",6.7,5.4,38.2,23.4,6.8,12.6,6.9,20.1,88.8,4.0,0.2,0.2,0.0,2.9,6.7,49.5,50.5,45.4,29.8,16.3,18.4,13.3,22.2,8.4,17.7,4.7,26.0,36.2,33.0,74.5
05,111,"Poinsett County, Arkansas",9.1,9.4,44.8,21.1,4.1,8.4,3.2,17.9,86.3,4.1,0.0,0.0,0.0,1.0,3.4,49.0,51.0,46.0,27.0,18.3,18.4,12.8,23.5,10.5,20.8,8.7,35.7,36.5,19.2,77.4
05,113,"Polk County, Arkansas",3.7,7.8,38.1,26.8,8.1,9.7,5.8,22.6,89.8,0.4,1.8,0.3,0.2,3.4,6.6,49.0,51.0,46.2,31.7,20.3,15.3,13.7,18.9,10.2,20.9,5.3,25.6,43.8,25.3,77.2
05,115,"Pope County, Arkansas",5.7,10.0,33.8,20.5,6.6,15.8,7.4,15.4,87.6,2.5,0.5,1.2,0.0,3.3,9.5,49.6,50.4,43.3,30.7,18.8,19.6,9.7,21.2,8.6,17.4,4.8,32.2,38.8,24.2,81.1
05,117,"Prairie County, Arkansas",4.2,8.9,42.4,21.7,7.5,10.2,5.1,23.3,85.6,11.0,0.0,0.3,0.0,0.3,2.0,50.5,49.5,44.6,31.2,16.2,23.8,12.0,16.7,6.9,10.0,2.5,35.3,37.8,24.3,67.2
05,119,"Pulaski County, Arkansas",3.0,5.5,25.7,21.7,7.8,21.5,14.8,15.6,53.7,37.3,0.3,2.3,0.1,2.7,6.3,47.9,52.1,36.3,42.6,16.4,22.8,6.5,11.7,8.5,15.8,7.1,38.6,36.8,17.5,83.6
05,121,"Randolph County, Arkansas",6.5,7.9,38.3,22.1,9.1,10.4,5.7,19.5,91.2,1.0,0.2,0.3,0.9,0.9,2.4,50.6,49.4,47.9,30.2,17.1,14.8,14.6,23.3,6.5,19.3,5.4,32.3,35.8,26.5,70.2
05,123,"St. Francis County, Arkansas",5.7,12.0,39.3,23.1,8.5,6.5,4.9,16.5,40.0,53.4,0.7,0.1,0.2,2.2,5.5,56.1,43.9,55.0,25.3,19.7,18.2,17.7,19.1,9.3,28.5,14.1,36.9,25.4,23.6,68.5
05,125,"Saline County, Arkansas",2.7,5.5,30.7,23.8,9.5,19.2,8.7,17.8,86.0,8.1,0.2,1.1,0.1,1.4,5.2,49.1,50.9,36.5,38.2,14.2,24.8,10.3,12.5,6.0,8.6,3.8,26.1,46.1,24.0,86.9
05,127,"Scott County, Arkansas",7.7,12.3,40.8,20.7,7.4,8.1,2.8,20.2,85.7,2.9,0.3,0.8,0.0,5.6,8.0,53.4,46.6,43.3,28.0,15.0,17.3,12.6,27.2,9.0,15.2,7.9,27.7,35.2,29.2,67.9
05,129,"Searcy County, Arkansas",8.4,11.4,39.6,18.0,7.2,11.0,4.3,25.2,90.0,0.4,3.1,0.1,0.0,0.3,2.8,50.7,49.3,53.3,29.6,17.1,21.7,8.9,22.7,5.7,24.1,7.3,26.5,33.7,32.5,65.1
05,131,"Sebastian County, Arkansas",6.2,9.3,29.6,23.8,7.2,15.3,8.7,16.0,71.6,6.1,1.0,4.5,0.0,9.5,14.8,49.2,50.8,39.2,34.2,16.6,21.4,8.9,19.0,11.5,17.5,6.3,35.4,37.1,21.2,80.6
05,133,"Sevier County, Arkansas",13.2,13.3,34.5,19.1,8.3,7.7,3.9,13.9,60.7,2.9,1.9,0.2,3.3,28.3,34.0,50.1,49.9,41.6,19.1,15.2,14.5,19.9,31.4,19.6,21.6,4.9,30.6,31.3,33.2,78.1
05,135,"Sharp County, Arkansas",5.2,12.6,39.0,25.6,6.5,7.8,3.3,25.0,93.4,1.0,0.2,0.2,0.0,0.4,2.5,49.5,50.5,54.8,26.4,20.1,22.2,13.2,18.2,5.8,18.0,5.7,30.2,39.4,24.7,60.1
05,137,"Stone County, Arkansas",4.6,10.8,34.5,24.0,11.7,10.7,3.6,26.8,91.8,0.1,0.5,0.5,0.0,1.6,1.9,49.3,50.7,57.4,26.2,22.0,17.0,19.8,15.0,8.0,20.9,7.9,30.3,32.0,29.8,51.7
05,139,"Union County, Arkansas",3.9,9.8,38.0,21.2,8.7,12.3,6.1,17.7,63.6,32.7,0.6,0.8,0.0,0.7,4.1,48.7,51.3,47.3,31.5,17.4,22.2,11.1,17.9,7.4,18.5,5.0,36.0,35.9,23.2,69.0
05,141,"Van Buren County, Arkansas",5.0,10.0,41.4,19.9,7.5,9.9,6.4,25.7,93.9,1.0,0.9,0.2,0.1,1.1,3.3,49.4,50.6,55.5,25.7,19.5,18.4,11.8,24.5,10.1,17.6,6.3,33.6,35.0,25.0,69.9
05,143,"Washington County, Arkansas",6.9,6.6,27.6,19.2,6.0,19.9,13.9,11.7,72.8,3.4,0.9,2.7,2.5,7.7,17.2,50.3,49.7,34.8,41.0,15.7,19.6,9.0,14.7,11.8,15.3,4.6,32.3,40.6,22.5,84.9
05,145,"White County, Arkansas",4.5,9.7,40.4,16.9,8.2,12.2,8.1,16.0,89.6,4.5,0.3,0.8,0.0,0.9,4.6,48.9,51.1,44.9,33.0,16.8,19.4,12.0,18.8,9.3,15.3,6.1,30.9,36.5,26.5,82.5
05,147,"Woodruff County, Arkansas",5.5,12.1,43.1,15.0,8.2,9.0,7.1,23.6,69.6,28.4,0.0,0.0,0.0,0.3,0.5,48.4,51.6,43.4,32.8,18.1,22.1,6.1,20.9,6.6,20.8,9.3,33.1,41.0,16.7,60.2
05,149,"Yell County, Arkansas",9.0,13.6,37.7,19.7,6.0,9.9,4.2,17.2,76.6,1.8,0.3,1.2,0.0,17.9,20.9,50.9,49.1,41.7,23.5,19.9,18.2,13.7,24.6,8.0,13.8,6.4,28.9,35.2,29.5,76.3
06,001,"Alameda County, California",5.7,5.3,16.7,16.3,6.4,28.3,21.3,14.0,35.9,10.2,0.7,31.6,0.8,11.8,22.4,49.5,50.5,32.5,52.6,14.5,17.3,5.8,9.8,4.3,8.9,8.9,32.6,36.0,22.4,92.2
06,003,"Alpine County, California",3.5,2.8,25.7,24.3,4.4,20.6,18.7,28.2,59.2,0.6,28.8,0.7,0.5,0.3,14.7,54.4,45.6,47.0,49.4,11.1,17.6,12.3,9.6,6.6,12.9,2.8,32.7,25.3,39.2,84.6
06,005,"Amador County, California",2.4,6.3,30.7,27.6,13.6,13.6,5.9,26.7,81.8,2.5,0.9,1.1,0.0,4.8,14.9,54.8,45.2,53.4,33.3,25.0,20.6,11.0,10.1,4.7,7.9,5.8,23.2,38.3,32.7,85.9
06,007,"Butte County, California",3.4,6.3,22.3,27.7,10.6,19.6,10.2,18.0,77.8,1.8,1.1,5.0,0.3,5.4,17.4,49.6,50.4,41.9,38.1,20.8,21.5,8.8,10.7,6.4,17.7,6.3,29.7,37.3,26.8,89.0
06,009,"Calaveras County, California",2.3,6.9,30.9,29.3,10.6,14.0,6.0,28.0,84.6,1.0,1.2,2.2,0.0,2.9,13.1,49.8,50.2,53.8,30.7,24.4,22.5,12.6,9.8,6.6,14.1,1.5,20.0,40.7,37.8,85.9
06,011,"Colusa County, California",16.8,9.8,30.5,18.6,9.6,11.2,3.5,14.6,68.8,1.7,1.3,0.9,0.1,13.1,60.5,51.2,48.8,38.9,23.6,17.1,15.2,23.0,21.1,8.4,13.0,4.6,31.4,27.8,36.1,79.0
06,013,"Contra Costa County, California",5.3,5.0,17.5,19.9,8.3,27.1,16.9,15.8,50.0,8.6,0.7,17.8,0.5,11.7,26.2,49.2,50.8,34.8,46.3,17.0,20.1,7.5,9.0,4.7,8.2,5.2,27.2,37.8,29.7,94.0
06,015,"Del Norte County, California",5.1,14.3,31.0,25.1,8.4,10.5,5.6,17.9,69.4,3.0,6.8,3.0,0.2,8.0,20.5,53.4,46.6,55.0,34.1,28.5,17.4,11.3,8.6,5.2,17.3,7.1,33.0,37.5,22.4,88.4
06,017,"El Dorado County, California",1.8,3.5,20.8,25.6,11.5,24.7,12.1,21.5,84.7,0.9,0.6,5.0,0.2,2.8,13.3,50.0,50.0,41.7,43.6,19.1,20.6,8.9,7.9,4.1,8.7,3.9,22.8,39.1,34.3,90.2
06,019,"Fresno County, California",12.4,9.7,22.7,23.5,9.0,15.0,7.6,12.1,54.3,4.5,1.2,10.7,0.2,15.9,54.0,50.1,49.9,39.0,32.1,19.1,20.9,14.5,13.5,7.3,20.2,7.4,31.2,36.5,24.9,83.7
06,021,"Glenn County, California",14.3,9.2,30.3,23.1,8.2,12.2,2.7,16.2,75.0,0.6,2.4,3.5,0.1,13.3,42.9,50.7,49.3,40.2,24.3,16.4,19.9,21.2,18.2,10.0,15.1,3.5,29.0,34.8,32.7,82.7
06,023,"Humboldt County, California",2.7,6.3,23.1,26.6,10.1,20.7,10.5,18.1,76.3,1.3,4.3,3.2,0.3,4.9,12.3,49.9,50.1,41.5,35.8,22.3,20.0,10.8,11.0,7.7,20.3,6.7,34.2,36.3,22.9,87.9
06,025,"Imperial County, California",14.7,14.8,25.6,23.4,6.3,11.1,4.1,12.8,48.0,2.7,1.4,1.4,0.1,31.4,85.1,51.5,48.5,48.9,25.4,26.8,20.7,14.5,12.5,6.6,21.0,6.2,32.1,35.4,26.3,85.3
06,027,"Inyo County, California",3.2,4.8,30.5,25.3,9.1,16.1,11.1,23.2,74.0,0.5,11.2,1.6,0.1,3.1,23.7,50.8,49.2,42.1,37.1,19.9,24.0,13.4,5.7,7.1,10.8,4.9,34.6,34.8,25.7,83.2
